Timestamp,Gap
1548303892," 	8.99999999999998e-05"
1548303893," 	8.99999999999998e-05"
1548303894," 	8.99999999999998e-05"
1548303895," 	8.99999999999998e-05"
1548303896," 	8.99999999999998e-05"
1548303897," 	8.99999999999998e-05"
1548303898," 	8.99999999999998e-05"
1548303899," 	8.99999999999998e-05"
1548303900," 	8.99999999999998e-05"
1548303901," 	8.99999999999998e-05"
1548303902," 	8.99999999999998e-05"
1548303903," 	8.99999999999998e-05"
1548303904," 	8.99999999999998e-05"
1548303905," 	8.99999999999998e-05"
1548303906," 	8.99999999999998e-05"
1548303907," 	8.99999999999998e-05"
1548303908," 	8.99999999999998e-05"
1548303909," 	8.99999999999998e-05"
1548303910," 	8.99999999999998e-05"
1548303911," 	8.99999999999998e-05"
1548303912," 	8.99999999999998e-05"
1548303913," 	8.99999999999998e-05"
1548303914," 	8.99999999999998e-05"
1548303915," 	8.99999999999998e-05"
1548303916," 	8.99999999999998e-05"
1548303917," 	8.99999999999998e-05"
1548303918," 	8.99999999999998e-05"
1548303919," 	8.99999999999998e-05"
1548303920," 	8.99999999999998e-05"
1548303921," 	8.99999999999998e-05"
1548303922," 	8.99999999999998e-05"
1548303923," 	8.99999999999998e-05"
1548303924," 	8.99999999999998e-05"
1548303925," 	8.99999999999998e-05"
1548303926," 	8.99999999999998e-05"
1548303927," 	8.99999999999998e-05"
1548303928," 	8.99999999999998e-05"
1548303929," 	8.99999999999998e-05"
1548303930," 	4.000000000000531e-05"
1548303931," 	4.000000000000531e-05"
1548303932," 	4.000000000000531e-05"
1548303933," 	4.000000000000531e-05"
1548303934," 	4.000000000000531e-05"
1548303935," 	4.000000000000531e-05"
1548303936," 	4.000000000000531e-05"
1548303937," 	4.000000000000531e-05"
1548303938," 	4.000000000000531e-05"
1548303939," 	4.000000000000531e-05"
1548303940," 	4.000000000000531e-05"
1548303941," 	4.000000000000531e-05"
1548303942," 	4.000000000000531e-05"
1548303943," 	4.000000000000531e-05"
1548303944," 	4.000000000000531e-05"
1548303945," 	4.000000000000531e-05"
1548303946," 	4.000000000000531e-05"
1548303947," 	4.000000000000531e-05"
1548303948," 	4.000000000000531e-05"
1548303949," 	4.000000000000531e-05"
1548303950," 	4.000000000000531e-05"
1548303951," 	4.000000000000531e-05"
1548303952," 	4.000000000000531e-05"
1548303953," 	4.000000000000531e-05"
1548303954," 	4.000000000000531e-05"
1548303955," 	4.000000000000531e-05"
1548303956," 	4.000000000000531e-05"
1548303957," 	4.000000000000531e-05"
1548303958," 	4.000000000000531e-05"
1548303959," 	4.000000000000531e-05"
1548303960," 	4.000000000000531e-05"
1548303961," 	4.000000000000531e-05"
1548303962," 	4.000000000000531e-05"
1548303963," 	4.000000000000531e-05"
1548303964," 	4.000000000000531e-05"
1548303965," 	4.000000000000531e-05"
1548303966," 	4.000000000000531e-05"
1548303967," 	4.000000000000531e-05"
1548303968," 	4.000000000000531e-05"
1548303969," 	4.000000000000531e-05"
1548303970," 	4.000000000000531e-05"
1548303971," 	4.000000000000531e-05"
1548303972," 	4.000000000000531e-05"
1548303973," 	4.000000000000531e-05"
1548303974," 	4.000000000000531e-05"
1548303975," 	4.000000000000531e-05"
1548303976," 	4.000000000000531e-05"
1548303977," 	4.000000000000531e-05"
1548303978," 	4.000000000000531e-05"
1548303979," 	4.000000000000531e-05"
1548303980," 	4.000000000000531e-05"
1548303981," 	4.000000000000531e-05"
1548303982," 	4.000000000000531e-05"
1548303983," 	4.000000000000531e-05"
1548303984," 	4.000000000000531e-05"
1548303985," 	4.000000000000531e-05"
1548303986," 	4.000000000000531e-05"
1548303987," 	4.000000000000531e-05"
1548303988," 	4.000000000000531e-05"
1548303989," 	4.000000000000531e-05"
1548303990," 	4.000000000000531e-05"
1548303991," 	4.000000000000531e-05"
1548303992," 	4.000000000000531e-05"
1548303993," 	4.000000000000531e-05"
1548303994," 	4.000000000000531e-05"
1548303995," 	4.000000000000531e-05"
1548303996," 	4.000000000000531e-05"
1548303997," 	4.000000000000531e-05"
1548303998," 	4.000000000000531e-05"
1548303999," 	4.000000000000531e-05"
1548304000," 	4.000000000000531e-05"
1548304001," 	4.000000000000531e-05"
1548304002," 	4.000000000000531e-05"
1548304003," 	4.000000000000531e-05"
1548304004," 	4.000000000000531e-05"
1548304005," 	4.000000000000531e-05"
1548304006," 	4.000000000000531e-05"
1548304007," 	4.000000000000531e-05"
1548304008," 	4.000000000000531e-05"
1548304009," 	4.000000000000531e-05"
1548304010," 	4.000000000000531e-05"
1548304011," 	4.000000000000531e-05"
1548304012," 	4.000000000000531e-05"
1548304013," 	4.000000000000531e-05"
1548304014," 	4.000000000000531e-05"
1548304015," 	4.000000000000531e-05"
1548304016," 	4.000000000000531e-05"
1548304017," 	4.000000000000531e-05"
1548304018," 	4.000000000000531e-05"
1548304019," 	4.000000000000531e-05"
1548304020," 	4.000000000000531e-05"
1548304021," 	4.000000000000531e-05"
1548304022," 	4.000000000000531e-05"
1548304023," 	4.000000000000531e-05"
1548304024," 	4.000000000000531e-05"
1548304025," 	4.000000000000531e-05"
1548304026," 	4.000000000000531e-05"
1548304027," 	4.000000000000531e-05"
1548304028," 	4.000000000000531e-05"
1548304029," 	4.000000000000531e-05"
1548304030," 	4.000000000000531e-05"
1548304031," 	4.000000000000531e-05"
1548304032," 	4.000000000000531e-05"
1548304033," 	4.000000000000531e-05"
1548304034," 	4.000000000000531e-05"
1548304035," 	4.000000000000531e-05"
1548304036," 	4.000000000000531e-05"
1548304037," 	4.000000000000531e-05"
1548304038," 	4.000000000000531e-05"
1548304039," 	4.000000000000531e-05"
1548304040," 	4.000000000000531e-05"
1548304041," 	4.000000000000531e-05"
1548304042," 	4.000000000000531e-05"
1548304043," 	4.000000000000531e-05"
1548304044," 	4.000000000000531e-05"
1548304045," 	4.000000000000531e-05"
1548304046," 	4.000000000000531e-05"
1548304047," 	4.000000000000531e-05"
1548304048," 	4.000000000000531e-05"
1548304049," 	4.000000000000531e-05"
1548304050," 	4.000000000000531e-05"
1548304051," 	4.000000000000531e-05"
1548304052," 	4.000000000000531e-05"
1548304053," 	4.000000000000531e-05"
1548304054," 	4.000000000000531e-05"
1548304055," 	4.000000000000531e-05"
1548304056," 	4.000000000000531e-05"
1548304057," 	4.000000000000531e-05"
1548304058," 	4.000000000000531e-05"
1548304059," 	4.000000000000531e-05"
1548304060," 	4.000000000000531e-05"
1548304061," 	4.000000000000531e-05"
1548304062," 	4.000000000000531e-05"
1548304063," 	4.000000000000531e-05"
1548304064," 	4.000000000000531e-05"
1548304065," 	4.000000000000531e-05"
1548304066," 	4.000000000000531e-05"
1548304067," 	4.000000000000531e-05"
1548304068," 	4.000000000000531e-05"
1548304069," 	4.000000000000531e-05"
1548304070," 	4.000000000000531e-05"
1548304071," 	4.000000000000531e-05"
1548304072," 	4.000000000000531e-05"
1548304073," 	4.000000000000531e-05"
1548304074," 	4.000000000000531e-05"
1548304075," 	4.000000000000531e-05"
1548304076," 	4.000000000000531e-05"
1548304077," 	4.000000000000531e-05"
1548304078," 	4.000000000000531e-05"
1548304079," 	4.000000000000531e-05"
1548304080," 	4.000000000000531e-05"
1548304081," 	4.000000000000531e-05"
1548304082," 	4.000000000000531e-05"
1548304083," 	4.000000000000531e-05"
1548304084," 	4.000000000000531e-05"
1548304085," 	4.000000000000531e-05"
1548304086," 	4.000000000000531e-05"
1548304087," 	4.000000000000531e-05"
1548304088," 	4.000000000000531e-05"
1548304089," 	4.000000000000531e-05"
1548304090," 	4.000000000000531e-05"
1548304091," 	4.000000000000531e-05"
1548304092," 	4.000000000000531e-05"
1548304093," 	4.000000000000531e-05"
1548304094," 	4.000000000000531e-05"
1548304095," 	4.000000000000531e-05"
1548304096," 	4.000000000000531e-05"
1548304097," 	4.000000000000531e-05"
1548304098," 	4.000000000000531e-05"
1548304099," 	4.000000000000531e-05"
1548304100," 	4.000000000000531e-05"
1548304101," 	4.000000000000531e-05"
1548304102," 	4.000000000000531e-05"
1548304103," 	4.000000000000531e-05"
1548304104," 	4.000000000000531e-05"
1548304105," 	4.000000000000531e-05"
1548304106," 	4.000000000000531e-05"
1548304107," 	4.000000000000531e-05"
1548304108," 	4.000000000000531e-05"
1548304109," 	4.000000000000531e-05"
1548304110," 	4.000000000000531e-05"
1548304111," 	4.000000000000531e-05"
1548304112," 	4.000000000000531e-05"
1548304113," 	4.000000000000531e-05"
1548304114," 	4.000000000000531e-05"
1548304115," 	4.000000000000531e-05"
1548304116," 	4.000000000000531e-05"
1548304117," 	4.000000000000531e-05"
1548304118," 	4.000000000000531e-05"
1548304119," 	4.000000000000531e-05"
1548304120," 	4.000000000000531e-05"
1548304121," 	4.000000000000531e-05"
1548304122," 	4.000000000000531e-05"
1548304123," 	4.000000000000531e-05"
1548304124," 	4.000000000000531e-05"
1548304125," 	4.000000000000531e-05"
1548304126," 	4.000000000000531e-05"
1548304127," 	4.000000000000531e-05"
1548304128," 	4.000000000000531e-05"
1548304129," 	4.000000000000531e-05"
1548304130," 	4.000000000000531e-05"
1548304131," 	4.000000000000531e-05"
1548304132," 	4.000000000000531e-05"
1548304133," 	4.000000000000531e-05"
1548304134," 	4.000000000000531e-05"
1548304135," 	4.000000000000531e-05"
1548304136," 	4.000000000000531e-05"
1548304137," 	4.000000000000531e-05"
1548304138," 	4.000000000000531e-05"
1548304139," 	4.000000000000531e-05"
1548304140," 	4.000000000000531e-05"
1548304141," 	4.000000000000531e-05"
1548304142," 	4.000000000000531e-05"
1548304143," 	4.000000000000531e-05"
1548304144," 	4.000000000000531e-05"
1548304145," 	4.000000000000531e-05"
1548304146," 	4.000000000000531e-05"
1548304147," 	4.000000000000531e-05"
1548304148," 	4.000000000000531e-05"
1548304149," 	4.000000000000531e-05"
1548304150," 	4.000000000000531e-05"
1548304151," 	4.000000000000531e-05"
1548304152," 	4.000000000000531e-05"
1548304153," 	4.000000000000531e-05"
1548304154," 	4.000000000000531e-05"
1548304155," 	4.000000000000531e-05"
1548304156," 	4.000000000000531e-05"
1548304157," 	4.000000000000531e-05"
1548304158," 	4.000000000000531e-05"
1548304159," 	4.000000000000531e-05"
1548304160," 	4.000000000000531e-05"
1548304161," 	4.000000000000531e-05"
1548304162," 	4.000000000000531e-05"
1548304163," 	4.000000000000531e-05"
1548304164," 	4.000000000000531e-05"
1548304165," 	4.000000000000531e-05"
1548304166," 	4.000000000000531e-05"
1548304167," 	4.000000000000531e-05"
1548304168," 	4.000000000000531e-05"
1548304169," 	4.000000000000531e-05"
1548304170," 	4.000000000000531e-05"
1548304171," 	4.000000000000531e-05"
1548304172," 	4.000000000000531e-05"
1548304173," 	4.000000000000531e-05"
1548304174," 	4.000000000000531e-05"
1548304175," 	4.000000000000531e-05"
1548304176," 	4.000000000000531e-05"
1548304177," 	4.000000000000531e-05"
1548304178," 	4.000000000000531e-05"
1548304179," 	4.000000000000531e-05"
1548304180," 	4.000000000000531e-05"
1548304181," 	4.000000000000531e-05"
1548304182," 	4.000000000000531e-05"
1548304183," 	4.000000000000531e-05"
1548304184," 	4.000000000000531e-05"
1548304185," 	4.000000000000531e-05"
1548304186," 	4.000000000000531e-05"
1548304187," 	4.000000000000531e-05"
1548304188," 	4.000000000000531e-05"
1548304189," 	4.000000000000531e-05"
1548304190," 	4.000000000000531e-05"
1548304191," 	4.000000000000531e-05"
1548304192," 	4.000000000000531e-05"
1548304193," 	4.000000000000531e-05"
1548304194," 	4.000000000000531e-05"
1548304195," 	4.000000000000531e-05"
1548304196," 	4.000000000000531e-05"
1548304197," 	4.000000000000531e-05"
1548304198," 	4.000000000000531e-05"
1548304199," 	4.000000000000531e-05"
1548304200," 	4.000000000000531e-05"
1548304201," 	4.000000000000531e-05"
1548304202," 	4.000000000000531e-05"
1548304203," 	4.000000000000531e-05"
1548304204," 	4.000000000000531e-05"
1548304205," 	4.000000000000531e-05"
1548304206," 	4.000000000000531e-05"
1548304207," 	4.000000000000531e-05"
1548304208," 	4.000000000000531e-05"
1548304209," 	4.000000000000531e-05"
1548304210," 	4.000000000000531e-05"
1548304211," 	4.000000000000531e-05"
1548304212," 	4.000000000000531e-05"
1548304213," 	4.000000000000531e-05"
1548304214," 	4.000000000000531e-05"
1548304215," 	4.000000000000531e-05"
1548304216," 	4.000000000000531e-05"
1548304217," 	4.000000000000531e-05"
1548304218," 	4.000000000000531e-05"
1548304219," 	4.000000000000531e-05"
1548304220," 	4.000000000000531e-05"
1548304221," 	4.000000000000531e-05"
1548304222," 	4.000000000000531e-05"
1548304223," 	4.000000000000531e-05"
1548304224," 	4.000000000000531e-05"
1548304225," 	4.000000000000531e-05"
1548304226," 	4.000000000000531e-05"
1548304227," 	4.000000000000531e-05"
1548304228," 	4.000000000000531e-05"
1548304229," 	4.000000000000531e-05"
1548304230," 	4.000000000000531e-05"
1548304231," 	4.000000000000531e-05"
1548304232," 	4.000000000000531e-05"
1548304233," 	4.000000000000531e-05"
1548304234," 	4.000000000000531e-05"
1548304235," 	4.000000000000531e-05"
1548304236," 	4.000000000000531e-05"
1548304237," 	4.000000000000531e-05"
1548304238," 	4.000000000000531e-05"
1548304239," 	4.000000000000531e-05"
1548304240," 	4.000000000000531e-05"
1548304241," 	4.000000000000531e-05"
1548304242," 	4.000000000000531e-05"
1548304243," 	4.000000000000531e-05"
1548304244," 	4.000000000000531e-05"
1548304245," 	4.000000000000531e-05"
1548304246," 	7.000000000000062e-05"
1548304247," 	5.9999999999997555e-05"
1548304248," 	5.9999999999997555e-05"
1548304249," 	5.9999999999997555e-05"
1548304250," 	5.9999999999997555e-05"
1548304251," 	5.000000000000143e-05"
1548304252," 	5.9999999999997555e-05"
1548304253," 	5.9999999999997555e-05"
1548304254," 	5.9999999999997555e-05"
1548304255," 	5.9999999999997555e-05"
1548304256," 	5.9999999999997555e-05"
1548304257," 	5.9999999999997555e-05"
1548304258," 	5.9999999999997555e-05"
1548304259," 	5.9999999999997555e-05"
1548304260," 	5.9999999999997555e-05"
1548304261," 	5.9999999999997555e-05"
1548304262," 	5.9999999999997555e-05"
1548304263," 	5.9999999999997555e-05"
1548304264," 	5.9999999999997555e-05"
1548304265," 	5.000000000000143e-05"
1548304266," 	5.000000000000143e-05"
1548304267," 	5.000000000000143e-05"
1548304268," 	5.9999999999997555e-05"
1548304269," 	5.9999999999997555e-05"
1548304270," 	5.000000000000143e-05"
1548304271," 	5.000000000000143e-05"
1548304272," 	5.9999999999997555e-05"
1548304273," 	5.9999999999997555e-05"
1548304274," 	5.9999999999997555e-05"
1548304275," 	5.9999999999997555e-05"
1548304276," 	5.9999999999997555e-05"
1548304277," 	5.9999999999997555e-05"
1548304278," 	5.9999999999997555e-05"
1548304279," 	5.9999999999997555e-05"
1548304280," 	5.9999999999997555e-05"
1548304281," 	5.000000000000143e-05"
1548304282," 	5.9999999999997555e-05"
1548304283," 	5.9999999999997555e-05"
1548304284," 	5.9999999999997555e-05"
1548304285," 	5.9999999999997555e-05"
1548304286," 	5.9999999999997555e-05"
1548304287," 	5.9999999999997555e-05"
1548304288," 	5.9999999999997555e-05"
1548304289," 	5.9999999999997555e-05"
1548304290," 	5.9999999999997555e-05"
1548304291," 	5.9999999999997555e-05"
1548304292," 	5.9999999999997555e-05"
1548304293," 	5.000000000000143e-05"
1548304294," 	5.9999999999997555e-05"
1548304295," 	5.9999999999997555e-05"
1548304296," 	5.9999999999997555e-05"
1548304297," 	5.9999999999997555e-05"
1548304298," 	5.9999999999997555e-05"
1548304299," 	5.9999999999997555e-05"
1548304300," 	5.9999999999997555e-05"
1548304301," 	5.9999999999997555e-05"
1548304302," 	5.9999999999997555e-05"
1548304303," 	5.9999999999997555e-05"
1548304304," 	5.9999999999997555e-05"
1548304305," 	5.9999999999997555e-05"
1548304306," 	5.9999999999997555e-05"
1548304307," 	5.9999999999997555e-05"
1548304308," 	5.9999999999997555e-05"
1548304309," 	5.9999999999997555e-05"
1548304310," 	5.9999999999997555e-05"
1548304311," 	5.9999999999997555e-05"
1548304312," 	5.9999999999997555e-05"
1548304313," 	5.9999999999997555e-05"
1548304314," 	5.9999999999997555e-05"
1548304315," 	5.9999999999997555e-05"
1548304316," 	5.9999999999997555e-05"
1548304317," 	5.9999999999997555e-05"
1548304318," 	5.000000000000143e-05"
1548304319," 	5.000000000000143e-05"
1548304320," 	5.000000000000143e-05"
1548304321," 	5.000000000000143e-05"
1548304322," 	5.9999999999997555e-05"
1548304323," 	5.9999999999997555e-05"
1548304324," 	5.9999999999997555e-05"
1548304325," 	5.9999999999997555e-05"
1548304326," 	5.9999999999997555e-05"
1548304327," 	5.9999999999997555e-05"
1548304328," 	5.9999999999997555e-05"
1548304329," 	5.9999999999997555e-05"
1548304330," 	5.9999999999997555e-05"
1548304331," 	5.9999999999997555e-05"
1548304332," 	5.9999999999997555e-05"
1548304333," 	5.9999999999997555e-05"
1548304334," 	5.9999999999997555e-05"
1548304335," 	5.9999999999997555e-05"
1548304336," 	5.9999999999997555e-05"
1548304337," 	5.9999999999997555e-05"
1548304338," 	5.9999999999997555e-05"
1548304339," 	5.9999999999997555e-05"
1548304340," 	5.9999999999997555e-05"
1548304341," 	5.9999999999997555e-05"
1548304342," 	5.9999999999997555e-05"
1548304343," 	5.9999999999997555e-05"
1548304344," 	5.9999999999997555e-05"
1548304345," 	5.9999999999997555e-05"
1548304346," 	5.9999999999997555e-05"
1548304347," 	5.9999999999997555e-05"
1548304348," 	5.9999999999997555e-05"
1548304349," 	5.9999999999997555e-05"
1548304350," 	5.9999999999997555e-05"
1548304351," 	5.9999999999997555e-05"
1548304352," 	5.9999999999997555e-05"
1548304353," 	5.9999999999997555e-05"
1548304354," 	5.9999999999997555e-05"
1548304355," 	5.9999999999997555e-05"
1548304356," 	5.9999999999997555e-05"
1548304357," 	5.9999999999997555e-05"
1548304358," 	5.9999999999997555e-05"
1548304359," 	5.000000000000143e-05"
1548304360," 	5.000000000000143e-05"
1548304361," 	5.000000000000143e-05"
1548304362," 	5.000000000000143e-05"
1548304363," 	5.000000000000143e-05"
1548304364," 	5.000000000000143e-05"
1548304365," 	5.000000000000143e-05"
1548304366," 	5.000000000000143e-05"
1548304367," 	5.000000000000143e-05"
1548304368," 	5.000000000000143e-05"
1548304369," 	5.000000000000143e-05"
1548304370," 	5.000000000000143e-05"
1548304371," 	5.000000000000143e-05"
1548304372," 	5.000000000000143e-05"
1548304373," 	5.000000000000143e-05"
1548304374," 	5.000000000000143e-05"
1548304375," 	5.000000000000143e-05"
1548304376," 	5.000000000000143e-05"
1548304377," 	5.000000000000143e-05"
1548304378," 	5.000000000000143e-05"
1548304379," 	5.000000000000143e-05"
1548304380," 	5.000000000000143e-05"
1548304381," 	5.000000000000143e-05"
1548304382," 	5.000000000000143e-05"
1548304383," 	5.000000000000143e-05"
1548304384," 	5.000000000000143e-05"
1548304385," 	5.000000000000143e-05"
1548304386," 	5.000000000000143e-05"
1548304387," 	5.000000000000143e-05"
1548304388," 	5.000000000000143e-05"
1548304389," 	5.000000000000143e-05"
1548304390," 	5.000000000000143e-05"
1548304391," 	5.000000000000143e-05"
1548304392," 	5.000000000000143e-05"
1548304393," 	5.000000000000143e-05"
1548304394," 	5.000000000000143e-05"
1548304395," 	5.000000000000143e-05"
1548304396," 	5.000000000000143e-05"
1548304397," 	5.000000000000143e-05"
1548304398," 	5.000000000000143e-05"
1548304399," 	5.000000000000143e-05"
1548304400," 	5.000000000000143e-05"
1548304401," 	5.000000000000143e-05"
1548304402," 	5.000000000000143e-05"
1548304403," 	5.000000000000143e-05"
1548304404," 	5.000000000000143e-05"
1548304405," 	5.000000000000143e-05"
1548304406," 	5.000000000000143e-05"
1548304407," 	5.000000000000143e-05"
1548304408," 	5.000000000000143e-05"
1548304409," 	5.000000000000143e-05"
1548304410," 	5.000000000000143e-05"
1548304411," 	5.000000000000143e-05"
1548304412," 	5.000000000000143e-05"
1548304413," 	5.000000000000143e-05"
1548304414," 	5.000000000000143e-05"
1548304415," 	5.000000000000143e-05"
1548304416," 	5.000000000000143e-05"
1548304417," 	5.000000000000143e-05"
1548304418," 	5.000000000000143e-05"
1548304419," 	5.000000000000143e-05"
1548304420," 	5.000000000000143e-05"
1548304421," 	5.000000000000143e-05"
1548304422," 	5.000000000000143e-05"
1548304423," 	5.000000000000143e-05"
1548304424," 	5.000000000000143e-05"
1548304425," 	5.000000000000143e-05"
1548304426," 	5.000000000000143e-05"
1548304427," 	5.000000000000143e-05"
1548304428," 	5.000000000000143e-05"
1548304429," 	5.000000000000143e-05"
1548304430," 	5.000000000000143e-05"
1548304431," 	5.000000000000143e-05"
1548304432," 	5.000000000000143e-05"
1548304433," 	5.000000000000143e-05"
1548304434," 	5.000000000000143e-05"
1548304435," 	5.000000000000143e-05"
1548304436," 	5.000000000000143e-05"
1548304437," 	5.000000000000143e-05"
1548304438," 	5.000000000000143e-05"
1548304439," 	5.000000000000143e-05"
1548304440," 	5.000000000000143e-05"
1548304441," 	5.000000000000143e-05"
1548304442," 	5.000000000000143e-05"
1548304443," 	5.000000000000143e-05"
1548304444," 	5.000000000000143e-05"
1548304445," 	5.000000000000143e-05"
1548304446," 	5.000000000000143e-05"
1548304447," 	5.000000000000143e-05"
1548304448," 	5.000000000000143e-05"
1548304449," 	5.000000000000143e-05"
1548304450," 	5.000000000000143e-05"
1548304451," 	5.000000000000143e-05"
1548304452," 	5.000000000000143e-05"
1548304453," 	5.000000000000143e-05"
1548304454," 	5.000000000000143e-05"
1548304455," 	5.000000000000143e-05"
1548304456," 	5.000000000000143e-05"
1548304457," 	5.000000000000143e-05"
1548304458," 	5.000000000000143e-05"
1548304459," 	5.000000000000143e-05"
1548304460," 	5.000000000000143e-05"
1548304461," 	5.000000000000143e-05"
1548304462," 	5.000000000000143e-05"
1548304463," 	5.000000000000143e-05"
1548304464," 	5.000000000000143e-05"
1548304465," 	5.000000000000143e-05"
1548304466," 	5.000000000000143e-05"
1548304467," 	8.000000000000368e-05"
1548304468," 	8.000000000000368e-05"
1548304469," 	8.000000000000368e-05"
1548304470," 	8.000000000000368e-05"
1548304471," 	8.000000000000368e-05"
1548304472," 	8.000000000000368e-05"
1548304473," 	8.000000000000368e-05"
1548304474," 	8.000000000000368e-05"
1548304475," 	8.000000000000368e-05"
1548304476," 	8.000000000000368e-05"
1548304477," 	8.000000000000368e-05"
1548304478," 	8.000000000000368e-05"
1548304479," 	8.000000000000368e-05"
1548304480," 	8.000000000000368e-05"
1548304481," 	8.000000000000368e-05"
1548304482," 	8.000000000000368e-05"
1548304483," 	8.000000000000368e-05"
1548304484," 	8.000000000000368e-05"
1548304485," 	8.000000000000368e-05"
1548304486," 	8.000000000000368e-05"
1548304487," 	8.000000000000368e-05"
1548304488," 	8.000000000000368e-05"
1548304489," 	8.000000000000368e-05"
1548304490," 	8.000000000000368e-05"
1548304491," 	8.000000000000368e-05"
1548304492," 	8.000000000000368e-05"
1548304493," 	8.000000000000368e-05"
1548304494," 	8.000000000000368e-05"
1548304495," 	8.000000000000368e-05"
1548304496," 	8.000000000000368e-05"
1548304497," 	8.000000000000368e-05"
1548304498," 	8.000000000000368e-05"
1548304499," 	8.000000000000368e-05"
1548304500," 	8.000000000000368e-05"
1548304501," 	8.000000000000368e-05"
1548304502," 	8.000000000000368e-05"
1548304503," 	8.000000000000368e-05"
1548304504," 	8.000000000000368e-05"
1548304505," 	8.000000000000368e-05"
1548304506," 	8.000000000000368e-05"
1548304507," 	8.000000000000368e-05"
1548304508," 	8.000000000000368e-05"
1548304509," 	8.000000000000368e-05"
1548304510," 	8.000000000000368e-05"
1548304511," 	8.000000000000368e-05"
1548304512," 	8.000000000000368e-05"
1548304513," 	8.000000000000368e-05"
1548304514," 	8.000000000000368e-05"
1548304515," 	8.000000000000368e-05"
1548304516," 	8.000000000000368e-05"
1548304517," 	8.000000000000368e-05"
1548304518," 	8.000000000000368e-05"
1548304519," 	8.000000000000368e-05"
1548304520," 	8.000000000000368e-05"
1548304521," 	8.000000000000368e-05"
1548304522," 	8.000000000000368e-05"
1548304523," 	8.000000000000368e-05"
1548304524," 	8.000000000000368e-05"
1548304525," 	8.000000000000368e-05"
1548304526," 	8.000000000000368e-05"
1548304527," 	8.000000000000368e-05"
1548304528," 	8.000000000000368e-05"
1548304529," 	8.000000000000368e-05"
1548304530," 	8.000000000000368e-05"
1548304531," 	8.000000000000368e-05"
1548304532," 	8.000000000000368e-05"
1548304533," 	8.000000000000368e-05"
1548304534," 	8.000000000000368e-05"
1548304535," 	8.000000000000368e-05"
1548304536," 	8.000000000000368e-05"
1548304537," 	8.000000000000368e-05"
1548304538," 	8.000000000000368e-05"
1548304539," 	8.000000000000368e-05"
