Timestamp,Gap
1548303809," 	0.009999999999990905"
1548303810," 	0.009999999999990905"
1548303811," 	0.009999999999990905"
1548303812," 	0.009999999999990905"
1548303813," 	0.009999999999990905"
1548303814," 	0.009999999999990905"
1548303815," 	0.009999999999990905"
1548303816," 	0.009999999999990905"
1548303817," 	0.009999999999990905"
1548303818," 	0.009999999999990905"
1548303819," 	0.009999999999990905"
1548303820," 	0.009999999999990905"
1548303821," 	0.009999999999990905"
1548303822," 	0.009999999999990905"
1548303823," 	0.009999999999990905"
1548303824," 	0.009999999999990905"
1548303825," 	0.009999999999990905"
1548303826," 	0.009999999999990905"
1548303827," 	0.009999999999990905"
1548303828," 	0.009999999999990905"
1548303829," 	0.009999999999990905"
1548303830," 	0.009999999999990905"
1548303831," 	0.009999999999990905"
1548303832," 	0.009999999999990905"
1548303833," 	0.009999999999990905"
1548303834," 	0.009999999999990905"
1548303835," 	0.009999999999990905"
1548303836," 	0.009999999999990905"
1548303837," 	0.009999999999990905"
1548303838," 	0.009999999999990905"
1548303839," 	0.009999999999990905"
1548303840," 	0.009999999999990905"
1548303841," 	0.009999999999990905"
1548303842," 	0.009999999999990905"
1548303843," 	0.009999999999990905"
1548303844," 	0.009999999999990905"
1548303845," 	0.009999999999990905"
1548303846," 	0.009999999999990905"
1548303847," 	0.009999999999990905"
1548303848," 	0.009999999999990905"
1548303849," 	0.009999999999990905"
1548303850," 	0.009999999999990905"
1548303851," 	0.01999999999999602"
1548303852," 	0.01999999999999602"
1548303853," 	0.010000000000005116"
1548303854," 	0.020000000000010232"
1548303855," 	0.020000000000010232"
1548303856," 	0.020000000000010232"
1548303857," 	0.020000000000010232"
1548303858," 	0.11000000000001364"
1548303859," 	0.11000000000001364"
1548303860," 	0.11000000000001364"
1548303861," 	0.11000000000001364"
1548303862," 	0.11000000000001364"
1548303863," 	0.11000000000001364"
1548303864," 	0.11000000000001364"
1548303865," 	0.11000000000001364"
1548303866," 	0.11000000000001364"
1548303867," 	0.11000000000001364"
1548303868," 	0.11000000000001364"
1548303869," 	0.11000000000001364"
1548303870," 	0.11000000000001364"
1548303871," 	0.11000000000001364"
1548303872," 	0.11000000000001364"
1548303873," 	0.11000000000001364"
1548303874," 	0.11000000000001364"
1548303875," 	0.11000000000001364"
1548303876," 	0.11000000000001364"
1548303877," 	0.11000000000001364"
1548303878," 	0.11000000000001364"
1548303879," 	0.009999999999990905"
1548303880," 	0.009999999999990905"
1548303881," 	0.009999999999990905"
1548303882," 	0.009999999999990905"
1548303883," 	0.009999999999990905"
1548303884," 	0.009999999999990905"
1548303885," 	0.009999999999990905"
1548303886," 	0.009999999999990905"
1548303887," 	0.009999999999990905"
1548303888," 	0.009999999999990905"
1548303889," 	0.009999999999990905"
1548303890," 	0.009999999999990905"
1548303891," 	0.009999999999990905"
1548303892," 	0.009999999999990905"
1548303893," 	0.009999999999990905"
1548303894," 	0.009999999999990905"
1548303895," 	0.009999999999990905"
1548303896," 	0.009999999999990905"
1548303897," 	0.009999999999990905"
1548303898," 	0.009999999999990905"
1548303899," 	0.009999999999990905"
1548303900," 	0.009999999999990905"
1548303901," 	0.009999999999990905"
1548303902," 	0.009999999999990905"
1548303903," 	0.009999999999990905"
1548303904," 	0.009999999999990905"
1548303905," 	0.009999999999990905"
1548303906," 	0.009999999999990905"
1548303907," 	0.009999999999990905"
1548303908," 	0.009999999999990905"
1548303909," 	0.009999999999990905"
1548303910," 	0.009999999999990905"
1548303911," 	0.009999999999990905"
1548303912," 	0.009999999999990905"
1548303913," 	0.009999999999990905"
1548303914," 	0.009999999999990905"
1548303915," 	0.009999999999990905"
1548303916," 	0.009999999999990905"
1548303917," 	0.009999999999990905"
1548303918," 	0.009999999999990905"
1548303919," 	0.009999999999990905"
1548303920," 	0.009999999999990905"
1548303921," 	0.009999999999990905"
1548303922," 	0.009999999999990905"
1548303923," 	0.009999999999990905"
1548303924," 	0.009999999999990905"
1548303925," 	0.009999999999990905"
1548303926," 	0.009999999999990905"
1548303927," 	0.009999999999990905"
1548303928," 	0.009999999999990905"
1548303929," 	0.009999999999990905"
1548303930," 	0.009999999999990905"
1548303931," 	0.009999999999990905"
1548303932," 	0.009999999999990905"
1548303933," 	0.009999999999990905"
1548303934," 	0.009999999999990905"
1548303935," 	0.009999999999990905"
1548303936," 	0.009999999999990905"
1548303937," 	0.009999999999990905"
1548303938," 	0.009999999999990905"
1548303939," 	0.009999999999990905"
1548303940," 	0.009999999999990905"
1548303941," 	0.009999999999990905"
1548303942," 	0.009999999999990905"
1548303943," 	0.009999999999990905"
1548303944," 	0.009999999999990905"
1548303945," 	0.009999999999990905"
1548303946," 	0.009999999999990905"
1548303947," 	0.009999999999990905"
1548303948," 	0.009999999999990905"
1548303949," 	0.009999999999990905"
1548303950," 	0.009999999999990905"
1548303951," 	0.009999999999990905"
1548303952," 	0.009999999999990905"
1548303953," 	0.009999999999990905"
1548303954," 	0.009999999999990905"
1548303955," 	0.009999999999990905"
1548303956," 	0.009999999999990905"
1548303957," 	0.009999999999990905"
1548303958," 	0.009999999999990905"
1548303959," 	0.009999999999990905"
1548303960," 	0.009999999999990905"
1548303961," 	0.009999999999990905"
1548303962," 	0.009999999999990905"
1548303963," 	0.009999999999990905"
1548303964," 	0.009999999999990905"
1548303965," 	0.009999999999990905"
1548303966," 	0.009999999999990905"
1548303967," 	0.009999999999990905"
1548303968," 	0.009999999999990905"
1548303969," 	0.009999999999990905"
1548303970," 	0.009999999999990905"
1548303971," 	0.009999999999990905"
1548303972," 	0.009999999999990905"
