Timestamp,Gap
1548334393," 	2.0"
1548334394," 	1.5"
1548334395," 	1.5"
1548334396," 	1.4600000000000364"
1548334397," 	1.5199999999999818"
1548334398," 	0.32999999999992724"
1548334399," 	0.31999999999970896"
1548334400," 	0.32999999999992724"
1548334401," 	0.32999999999992724"
1548334402," 	0.32999999999992724"
1548334403," 	0.32999999999992724"
1548334404," 	0.32999999999992724"
1548334405," 	0.32999999999992724"
1548334406," 	0.32999999999992724"
1548334407," 	0.32999999999992724"
1548334408," 	0.32999999999992724"
1548334409," 	0.32999999999992724"
1548334410," 	0.3999999999996362"
1548334411," 	0.569999999999709"
1548334412," 	0.47000000000025466"
1548334413," 	0.47000000000025466"
1548334414," 	0.5399999999999636"
1548334415," 	0.5399999999999636"
1548334416," 	1.099999999999909"
1548334417," 	1.099999999999909"
1548334418," 	1.099999999999909"
1548334419," 	0.7999999999997272"
1548334420," 	0.7999999999997272"
1548334421," 	0.38999999999987267"
1548334422," 	1.4800000000000182"
1548334423," 	1.7999999999997272"
1548334424," 	1.7999999999997272"
1548334425," 	1.7999999999997272"
1548334426," 	1.2399999999997817"
1548334427," 	1.2399999999997817"
1548334428," 	1.2399999999997817"
1548334429," 	1.2399999999997817"
1548334430," 	1.2399999999997817"
1548334431," 	1.2399999999997817"
1548334432," 	1.2399999999997817"
1548334433," 	0.5900000000001455"
1548334434," 	1.4800000000000182"
1548334435," 	0.7200000000002547"
1548334436," 	0.7200000000002547"
1548334437," 	0.7200000000002547"
1548334438," 	0.7200000000002547"
1548334439," 	1.4800000000000182"
1548334440," 	1.4800000000000182"
1548334441," 	1.4800000000000182"
1548334442," 	1.4800000000000182"
1548334443," 	1.0499999999997272"
1548334444," 	1.0399999999999636"
1548334445," 	1.0399999999999636"
1548334446," 	0.849999999999909"
1548334447," 	1.1300000000001091"
1548334448," 	1.0299999999997453"
1548334449," 	1.0299999999997453"
1548334450," 	1.0299999999997453"
1548334451," 	1.1300000000001091"
1548334452," 	1.4299999999998363"
1548334453," 	1.4299999999998363"
1548334454," 	1.4299999999998363"
1548334455," 	1.4299999999998363"
1548334456," 	1.4299999999998363"
1548334457," 	1.4299999999998363"
1548334458," 	1.4299999999998363"
1548334459," 	1.6900000000000546"
1548334460," 	1.6900000000000546"
1548334461," 	1.7700000000004366"
1548334462," 	1.7700000000004366"
1548334463," 	1.3600000000001273"
1548334464," 	1.3600000000001273"
1548334465," 	1.2400000000002365"
1548334466," 	1.2400000000002365"
1548334467," 	1.2400000000002365"
1548334468," 	1.2400000000002365"
1548334469," 	1.2400000000002365"
1548334470," 	1.2400000000002365"
1548334471," 	1.2400000000002365"
1548334472," 	1.2400000000002365"
1548334473," 	1.2400000000002365"
1548334474," 	1.2400000000002365"
1548334475," 	1.2400000000002365"
1548334476," 	1.2400000000002365"
1548334477," 	1.2400000000002365"
1548334478," 	1.2400000000002365"
1548334479," 	1.2400000000002365"
1548334480," 	1.2400000000002365"
1548334481," 	1.2400000000002365"
1548334482," 	1.2400000000002365"
1548334483," 	1.2400000000002365"
1548334484," 	1.2400000000002365"
1548334485," 	1.2400000000002365"
1548334486," 	1.2400000000002365"
1548334487," 	1.2400000000002365"
1548334488," 	1.2400000000002365"
1548334489," 	1.2400000000002365"
1548334490," 	1.2400000000002365"
1548334491," 	1.2400000000002365"
1548334492," 	1.2400000000002365"
1548334493," 	1.2400000000002365"
1548334494," 	1.2400000000002365"
1548334495," 	1.2400000000002365"
1548334496," 	1.2400000000002365"
1548334497," 	1.2400000000002365"
1548334498," 	1.2400000000002365"
1548334499," 	1.2400000000002365"
1548334500," 	1.2400000000002365"
1548334501," 	1.2400000000002365"
1548334502," 	0.7600000000002183"
1548334503," 	0.7600000000002183"
1548334504," 	0.7600000000002183"
1548334505," 	0.7600000000002183"
1548334506," 	0.7600000000002183"
1548334507," 	0.7600000000002183"
1548334508," 	0.7600000000002183"
1548334509," 	0.7600000000002183"
1548334510," 	0.7600000000002183"
1548334511," 	0.75"
1548334512," 	0.75"
1548334513," 	0.75"
1548334514," 	0.75"
1548334515," 	0.75"
1548334516," 	0.75"
1548334517," 	0.75"
1548334518," 	0.75"
1548334519," 	0.75"
1548334520," 	0.75"
1548334521," 	0.75"
1548334522," 	0.75"
1548334523," 	0.75"
1548334524," 	0.75"
1548334525," 	0.75"
1548334526," 	0.75"
1548334527," 	0.75"
1548334528," 	0.75"
1548334529," 	0.75"
1548334530," 	0.75"
1548334531," 	0.75"
1548334532," 	0.75"
1548334533," 	0.75"
1548334534," 	0.75"
1548334535," 	0.75"
1548334536," 	0.75"
1548334537," 	0.75"
1548334538," 	0.75"
1548334539," 	0.75"
1548334540," 	0.6300000000001091"
1548334541," 	0.6300000000001091"
1548334542," 	1.1199999999998909"
1548334543," 	1.1199999999998909"
1548334544," 	1.1199999999998909"
1548334545," 	1.1199999999998909"
1548334546," 	1.1199999999998909"
1548334547," 	1.1199999999998909"
1548334548," 	1.1199999999998909"
1548334549," 	1.6300000000001091"
1548334550," 	1.6300000000001091"
1548334551," 	1.6300000000001091"
1548334552," 	1.6300000000001091"
1548334553," 	1.6300000000001091"
1548334554," 	1.6300000000001091"
1548334555," 	1.6300000000001091"
1548334556," 	1.6300000000001091"
1548334557," 	1.6300000000001091"
1548334558," 	1.6300000000001091"
1548334559," 	1.6300000000001091"
1548334560," 	1.6300000000001091"
1548334561," 	1.6300000000001091"
1548334562," 	1.6300000000001091"
1548334563," 	1.6300000000001091"
1548334564," 	1.0900000000001455"
1548334565," 	1.0900000000001455"
1548334566," 	0.9499999999998181"
1548334567," 	0.9499999999998181"
1548334568," 	0.9499999999998181"
1548334569," 	0.9499999999998181"
1548334570," 	0.9299999999998363"
1548334571," 	2.049999999999727"
1548334572," 	2.049999999999727"
1548334573," 	1.9899999999997817"
1548334574," 	1.7800000000002"
1548334575," 	0.9100000000003092"
1548334576," 	0.9100000000003092"
1548334577," 	1.6400000000003274"
1548334578," 	1.4800000000000182"
1548334579," 	1.4500000000002728"
1548334580," 	1.4800000000000182"
1548334581," 	1.4100000000003092"
1548334582," 	1.4100000000003092"
1548334583," 	1.4100000000003092"
1548334584," 	1.4100000000003092"
1548334585," 	1.4100000000003092"
1548334586," 	1.4100000000003092"
1548334587," 	1.4100000000003092"
1548334588," 	1.4100000000003092"
1548334589," 	1.4800000000000182"
1548334590," 	1.4800000000000182"
1548334591," 	1.4800000000000182"
1548334592," 	1.4800000000000182"
1548334593," 	1.6900000000000546"
1548334594," 	1.6900000000000546"
1548334595," 	1.6900000000000546"
1548334596," 	1.6900000000000546"
1548334597," 	1.3099999999999454"
1548334598," 	1.3099999999999454"
1548334599," 	1.1300000000001091"
1548334600," 	1.1300000000001091"
1548334601," 	1.1300000000001091"
1548334602," 	1.1300000000001091"
1548334603," 	1.1300000000001091"
1548334604," 	1.1300000000001091"
1548334605," 	1.1300000000001091"
1548334606," 	1.1300000000001091"
1548334607," 	1.1300000000001091"
1548334608," 	1.1300000000001091"
1548334609," 	1.1300000000001091"
1548334610," 	1.1300000000001091"
1548334611," 	1.1300000000001091"
1548334612," 	1.1300000000001091"
1548334613," 	1.1300000000001091"
1548334614," 	1.1300000000001091"
1548334615," 	1.1300000000001091"
1548334616," 	1.1300000000001091"
1548334617," 	1.1300000000001091"
1548334618," 	1.1300000000001091"
1548334619," 	1.1300000000001091"
1548334620," 	1.1300000000001091"
1548334621," 	1.1399999999998727"
1548334622," 	1.1399999999998727"
1548334623," 	1.2300000000000182"
1548334624," 	1.2300000000000182"
1548334625," 	1.2300000000000182"
1548334626," 	1.2300000000000182"
1548334627," 	1.1599999999998545"
1548334628," 	1.1599999999998545"
1548334629," 	1.1599999999998545"
1548334630," 	1.1599999999998545"
1548334631," 	1.1599999999998545"
1548334632," 	1.1599999999998545"
1548334633," 	1.1599999999998545"
1548334634," 	1.1399999999998727"
1548334635," 	1.1399999999998727"
1548334636," 	1.1399999999998727"
1548334637," 	1.1399999999998727"
1548334638," 	1.1399999999998727"
1548334639," 	1.1399999999998727"
1548334640," 	0.6599999999998545"
1548334641," 	0.6599999999998545"
1548334642," 	0.6599999999998545"
1548334643," 	0.9600000000000364"
1548334644," 	1.1499999999996362"
1548334645," 	1.1499999999996362"
1548334646," 	1.1899999999995998"
1548334647," 	1.1899999999995998"
1548334648," 	0.7099999999995816"
1548334649," 	1.1899999999995998"
1548334650," 	1.1099999999996726"
1548334651," 	1.2300000000000182"
1548334652," 	1.0399999999999636"
1548334653," 	1.0399999999999636"
1548334654," 	1.0399999999999636"
1548334655," 	0.919999999999618"
1548334656," 	0.919999999999618"
1548334657," 	0.919999999999618"
1548334658," 	0.919999999999618"
1548334659," 	0.919999999999618"
1548334660," 	0.919999999999618"
1548334661," 	0.919999999999618"
1548334662," 	0.919999999999618"
1548334663," 	0.919999999999618"
1548334664," 	0.919999999999618"
1548334665," 	0.919999999999618"
1548334666," 	0.919999999999618"
1548334667," 	0.919999999999618"
1548334668," 	0.919999999999618"
1548334669," 	0.919999999999618"
1548334670," 	0.919999999999618"
1548334671," 	0.919999999999618"
1548334672," 	0.919999999999618"
1548334673," 	0.919999999999618"
1548334674," 	0.5399999999999636"
1548334675," 	0.5399999999999636"
1548334676," 	0.5399999999999636"
1548334677," 	0.5399999999999636"
1548334678," 	0.5399999999999636"
1548334679," 	1.0700000000001637"
1548334680," 	1.1499999999996362"
1548334681," 	1.1599999999998545"
1548334682," 	1.1599999999998545"
1548334683," 	1.1899999999995998"
1548334684," 	0.8799999999996544"
1548334685," 	0.8799999999996544"
